,Unnamed: 0,steamId,title,history_link,required_age,is_free,controller_support,release_date,category.Single-player,category.Multi-player,category.PvP,category.Online PvP,category.Shared/Split Screen PvP,category.Co-op,category.Online Co-op,category.Shared/Split Screen Co-op,category.Shared/Split Screen,category.Steam Achievements,category.Full controller support,category.Steam Trading Cards,category.Steam Cloud,category.Remote Play on TV,category.Remote Play Together,genre.Action,genre.Indie,developer,publisher,supported_language.English,category.Partial Controller Support,genre.RPG,category.Remote Play on Phone,category.Remote Play on Tablet,category.In-App Purchases,genre.Adventure,genre.Simulation,genre.Strategy,genre.Casual,category.For one player,category.For multiple players,category.Cooperative game,category.Cooperative (online),category.Controller (fully),category.Collectible cards,category.Subtitles available,category.Remote Play on the tablet,genre.Action games,genre.Early Access,category.Cross-Platform Multiplayer,category.Steam Leaderboards,category.One player,category.Multiplayer,category.Full compatibility with control,category.Remote Play no celular,category.Remote Play no tablet,category.Remote Play na TV,category.Stats,fullgame,category.Downloadable Content,category.Captions available,category.Steam Workshop,category.Includes level editor,category.LAN Co-op,category.LAN PvP,category.steam cloud,category.MMO,genre.Massively Multiplayer,genre.Sports,category.VR Support,category.Single player,category.PvP in share / split screen,category.Shared/split screen,category.Crossplat multiplayer,category.Steam Achievement,category.Steam Trading Card,category.Steam turn notification,category.Remote Play on your tablet,genre.strategy,category.SteamVR Collectibles,genre.Adventure games,genre.Role-playing games,genre.Racing,category.Valve Anti-Cheat enabled,category.Steam cloud,category.Remote Play on your smartphone,category.Against players,category.Against players (online),genre.Multiplayer games,genre.Simulators,category.Commentary available,category.Cooperation,genre.action,genre.Free to Play,category.Against players (LAN),category.Against players (general screen),category.Cooperative (LAN),category.Co-op (general screen),category.General screen,category.Cross-platform play,category.Steam Turn Notifications,supported_language.Russian,supported_language.German,supported_language.French,supported_language.Italian,genre.Race,category.Partial controller support,genre.simulation,genre.Design & Illustration,genre.Web Publishing,genre.Casual games,genre.Animation & Modeling,genre.Game Development,genre.Accounting,genre.Audio Production,genre.Education,genre.Photo Editing,genre.Software Training,genre.Utilities,genre.Video Production,genre.Violent,number_of_demos,num_of_game_videos,num_of_dlc,num_of_packages_game_is_in,metacritic_score,windows_supported,mac_supported,linux_supported,total_steam_recommendations
401,401,334940,Yoku's Island Express,https://isthereanydeal.com/game/yokusislandexpress/history/,0,False,full,2018-05-29,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,Villa Gorilla,Team17 Digital Ltd,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,0,1,0.84,1,0,0,1912.0
402,402,1072500,AO Tennis 2,https://isthereanydeal.com/game/aotennisii/history/,0,False,full,2020-01-09,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,Big Ant Studios,Nacon,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,0,1,0.65,1,0,0,700.0
403,403,17450,Dragon Age: Origins,https://isthereanydeal.com/game/dragonageorigins/history/,0,False,,2009-11-05,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,BioWare,Electronic Arts,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,0,2,0.91,1,0,0,8587.0
404,404,958400,Project Cars 3,https://isthereanydeal.com/game/projectcarsiii/history/,0,False,full,2020-08-27,True,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,False,Slightly Mad Studios,BANDAI NAMCO Entertainment,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,6,2,,1,0,0,1643.0
405,405,45740,Dead Rising® 2,https://isthereanydeal.com/game/deadrisingii/history/,0,False,,2010-09-27,True,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,Capcom Vancouver,Capcom,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,4,1,0.78,1,0,0,3780.0
406,406,1337010,Alba: A Wildlife Adventure,https://isthereanydeal.com/game/albaawildlifeadventure/history/,0,False,full,2020-12-11,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,ustwo games,ustwo games,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,0,1,0.79,1,0,0,2046.0
407,407,1563180,Internet Cafe Simulator 2,https://isthereanydeal.com/game/internetcafesimulatorii/history/,0,False,,2022-01-07,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,Cheesecake Dev,Cheesecake Dev,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,2,,1,0,0,448.0
408,408,35140,Batman: Arkham Asylum Game of the Year Edition,https://isthereanydeal.com/game/batmanarkhamasylumgameofyearedition/history/,0,False,,2010-03-26,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,Rocksteady Studios,Warner Bros. Interactive Entertainment,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0,2,0.91,1,0,0,25812.0
409,409,1388770,Cruelty Squad,https://isthereanydeal.com/game/crueltysquad/history/,0,False,,2021-06-15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,Consumer Softproducts,Consumer Softproducts,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,1,1,,1,0,0,6202.0
410,410,475150,Titan Quest Anniversary Edition,https://isthereanydeal.com/game/titanquestanniversaryedition/history/,0,False,,2016-08-31,True,True,True,True,False,True,True,False,False,True,False,True,True,False,False,True,False,Iron Lore Entertainment,THQ Nordic,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,3,1,,1,0,0,18874.0
411,411,214933,Bioshock Infinite: Season Pass,https://isthereanydeal.com/game/bioshockinfiniteseasonpass/history/,17,False,,2013-03-26,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Irrational Games,2K,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"{'appid': '8870', 'name': 'BioShock Infinite'}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,3,,1,0,1,571.0
412,412,1149620,Gas Station Simulator,https://isthereanydeal.com/game/gasstationsimulator/history/,0,False,,2021-09-15,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,DRAGO entertainment,Movie Games S.A.,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0,1,0.71,1,0,0,9436.0
413,413,844810,Stellaris: Distant Stars Story Pack,https://isthereanydeal.com/game/stellarisdistantstarsstorypack/history/,0,False,,2018-05-22,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,Paradox Development Studio,Paradox Interactive,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"{'appid': '281990', 'name': 'Stellaris'}",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,0,1,,1,1,1,453.0
414,414,13560,Tom Clancy's Splinter Cell,https://isthereanydeal.com/game/tomclancyssplintercell/history/,0,False,,2008-04-01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Ubisoft,Ubisoft,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,2,0.91,1,0,0,1901.0
415,415,244160,Homeworld Remastered Collection,https://isthereanydeal.com/game/homeworldremasteredcollection/history/,0,False,,2015-02-25,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,Gearbox Software,Gearbox Publishing,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,2,1,0.86,1,0,0,8691.0
416,416,1237950,STAR WARS™ Battlefront™ II: Celebration Edition,https://isthereanydeal.com/game/starwarsbattlefrontiicelebrationedition/history/,16,False,,2020-06-11,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,DICE,Electronic Arts,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,0,1,,1,0,0,25365.0
417,417,1153640,Chorus,https://isthereanydeal.com/game/chorus/history/,0,False,full,2021-12-03,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,Deep Silver Fishlabs,Deep Silver,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,0,1,,1,0,0,678.0
418,418,45760,Ultra Street Fighter IV,https://isthereanydeal.com/game/ultrastreetfighteriv/history/,0,False,full,2014-08-07,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True,True,False,Capcom,Capcom,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,37,6,,1,0,0,7052.0
419,419,466300,Planescape: Torment: Enhanced Edition,https://isthereanydeal.com/game/planescapetormentenhancededition/history/,0,False,,2017-04-11,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,Beamdog,Beamdog,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,1,0.85,1,1,1,2754.0
420,420,868520,killer7,https://isthereanydeal.com/game/killervii/history/,0,False,,2018-11-15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,GRASSHOPPER MANUFACTURE INC.,"NIS America, Inc.",True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,2,1,0.78,1,0,0,1457.0
421,421,246900,Viscera Cleanup Detail,https://isthereanydeal.com/game/visceracleanupdetail/history/,0,False,full,2015-10-23,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,False,True,RuneStorm,RuneStorm,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,3,3,,1,1,0,11078.0
422,422,1211630,The Jackbox Party Pack 7,https://isthereanydeal.com/game/jackboxpartypackvii/history/,0,False,full,2020-10-14,True,True,True,False,True,True,False,True,True,True,True,False,True,False,True,False,True,"Jackbox Games, Inc.","Jackbox Games, Inc.",True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6,0,1,,1,1,1,2439.0
423,423,637650,FINAL FANTASY XV WINDOWS EDITION,https://isthereanydeal.com/game/finalfantasyxvwindowsedition/history/,16,False,full,2018-03-06,True,True,True,True,False,True,True,False,False,True,True,True,True,False,False,False,False,Square Enix,Square Enix,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,2,1,,1,0,0,29661.0
424,424,633230,Naruto to Boruto Shinobi Striker,https://isthereanydeal.com/game/narutotoborutoshinobistriker/history/,0,False,,2018-08-30,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,Soleil Ltd.,BANDAI NAMCO Entertainment,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,35,2,0.66,1,0,0,30147.0
425,425,12200,Bully: Scholarship Edition,https://isthereanydeal.com/game/bullyscholarshipedition/history/,0,False,,2010-12-23,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Rockstar New England,Rockstar Games,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0.72,1,0,0,16607.0
426,426,671440,Rise of Industry,https://isthereanydeal.com/game/riseofindustry/history/,0,False,,2019-05-02,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,Dapper Penguin Studios,Kasedo Games,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,4,1,,1,1,1,2646.0
427,427,559650,Witch It,https://isthereanydeal.com/game/witchit/history/,0,False,full,2020-10-22,False,True,True,True,False,False,False,False,False,True,True,True,True,False,False,True,True,Barrel Roll Games,Daedalic Entertainment,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,0,3,,1,0,0,9541.0
428,428,738520,Breathedge,https://isthereanydeal.com/game/breathedge/history/,0,False,full,2021-02-25,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,RedRuins Softworks,HypeTrain Digital,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1,0.71,1,0,0,10632.0
429,429,32440,LEGO Star Wars: The Complete Saga,https://isthereanydeal.com/game/legostarwarscompletesaga/history/,0,False,full,2009-11-12,True,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,Traveller's Tales,LucasArts,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1,0.77,1,0,0,13232.0
430,430,1129580,Medieval Dynasty,https://isthereanydeal.com/game/medievaldynasty/history/,0,False,full,2021-09-23,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,Render Cube,Toplitz Productions,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,4,1,0.73,1,0,0,19470.0
431,431,1251980,Jessika,https://isthereanydeal.com/game/jessika/history/,0,False,,2020-08-25,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,Tritrie Games,Assemble Entertainment,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0,1,,1,1,1,
432,432,7730,X-COM: Interceptor,https://isthereanydeal.com/game/xcominterceptor/history/,0,False,,2008-09-04,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"MicroProse Software, Inc",2K,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,2,,1,0,0,114.0
433,433,391220,Rise of the Tomb Raider: 20 Year Celebration,https://isthereanydeal.com/game/riseoftombraiderii0yearcelebration/history/,18,False,full,2016-02-09,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,Crystal Dynamics,Square Enix,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,13,3,0.86,1,1,1,86944.0
